PMID,search_term,search_type
3921440,aspirin,Drug
3920777,aspirin,Drug
3919888,aspirin,Drug
3919694,aspirin,Drug
3919134,aspirin,Drug
3917854,aspirin,Drug
3917264,aspirin,Drug
3917259,aspirin,Drug
3915505,aspirin,Drug
3914440,aspirin,Drug
3914250,aspirin,Drug
3913725,aspirin,Drug
3913724,aspirin,Drug
3913424,aspirin,Drug
3913403,aspirin,Drug
3912188,aspirin,Drug
3909471,aspirin,Drug
3908283,aspirin,Drug
3908040,aspirin,Drug
3906348,aspirin,Drug
3905632,aspirin,Drug
3902276,aspirin,Drug
3901541,aspirin,Drug
3901118,aspirin,Drug
3899969,aspirin,Drug
3899967,aspirin,Drug
3899954,aspirin,Drug
3897717,aspirin,Drug
3897429,aspirin,Drug
3896983,aspirin,Drug
3895827,aspirin,Drug
3895824,aspirin,Drug
3895393,aspirin,Drug
3894321,aspirin,Drug
3893039,aspirin,Drug
3887668,aspirin,Drug
3887419,aspirin,Drug
3886988,aspirin,Drug
3886498,aspirin,Drug
3886333,aspirin,Drug
3885174,aspirin,Drug
3883456,aspirin,Drug
3881952,aspirin,Drug
3881263,aspirin,Drug
3880945,aspirin,Drug
3880890,aspirin,Drug
3880620,aspirin,Drug
3880531,aspirin,Drug
3879751,aspirin,Drug
3878835,aspirin,Drug
3878069,aspirin,Drug
3875458,aspirin,Drug
3873243,aspirin,Drug
3872009,aspirin,Drug
3871786,aspirin,Drug
3871686,aspirin,Drug
3871322,aspirin,Drug
3868329,aspirin,Drug
3868222,aspirin,Drug
3867646,aspirin,Drug
3867281,aspirin,Drug
3866409,aspirin,Drug
3864491,aspirin,Drug
3860928,aspirin,Drug
3860148,aspirin,Drug
3859958,aspirin,Drug
3857367,aspirin,Drug
3841722,aspirin,Drug
3841721,aspirin,Drug
3840307,aspirin,Drug
3839482,aspirin,Drug
3838819,aspirin,Drug
3837465,aspirin,Drug
3836859,aspirin,Drug
3836856,aspirin,Drug
3833609,aspirin,Drug
3833600,aspirin,Drug
3160068,aspirin,Drug
3159225,aspirin,Drug
3159219,aspirin,Drug
3159218,aspirin,Drug
3159216,aspirin,Drug
3159215,aspirin,Drug
3159212,aspirin,Drug
3159210,aspirin,Drug
3159208,aspirin,Drug
3159200,aspirin,Drug
3159195,aspirin,Drug
3159194,aspirin,Drug
3159051,aspirin,Drug
3157816,aspirin,Drug
3004265,aspirin,Drug
3001837,aspirin,Drug
2993507,aspirin,Drug
2989184,aspirin,Drug
2988313,aspirin,Drug
2988312,aspirin,Drug
2988308,aspirin,Drug
2983748,aspirin,Drug
2982209,aspirin,Drug
2981803,aspirin,Drug
2981644,aspirin,Drug
2981130,aspirin,Drug
2949515,aspirin,Drug
2936159,aspirin,Drug
2936157,aspirin,Drug
2936078,aspirin,Drug
2936071,aspirin,Drug
2933258,aspirin,Drug
2932678,aspirin,Drug
2931265,aspirin,Drug
2931176,aspirin,Drug
2931045,aspirin,Drug
2870807,aspirin,Drug
2868626,aspirin,Drug
2868587,aspirin,Drug
2868572,aspirin,Drug
2866843,aspirin,Drug
2864708,aspirin,Drug
2863064,aspirin,Drug
2862875,aspirin,Drug
2860075,aspirin,Drug
2859182,aspirin,Drug
2858911,aspirin,Drug
2858524,aspirin,Drug
2578469,aspirin,Drug
2421506,aspirin,Drug
2416065,aspirin,Drug
2413207,aspirin,Drug
2413037,aspirin,Drug
2412096,aspirin,Drug
2411079,aspirin,Drug
2410739,aspirin,Drug
2410343,aspirin,Drug
2410340,aspirin,Drug
2409399,aspirin,Drug
2409392,aspirin,Drug
2408892,aspirin,Drug
2408445,aspirin,Drug
6531763,aspirin,Drug
6530452,aspirin,Drug
6440564,aspirin,Drug
6542489,aspirin,Drug
6501320,aspirin,Drug
6396594,aspirin,Drug
6439319,aspirin,Drug
6499691,aspirin,Drug
6394456,aspirin,Drug
6499847,aspirin,Drug
6598526,aspirin,Drug
6597454,aspirin,Drug
6595458,aspirin,Drug
6594225,aspirin,Drug
6568794,aspirin,Drug
6536914,aspirin,Drug
6536911,aspirin,Drug
6533412,aspirin,Drug
6532973,aspirin,Drug
6527276,aspirin,Drug
6527271,aspirin,Drug
6522167,aspirin,Drug
6519957,aspirin,Drug
6518777,aspirin,Drug
6518346,aspirin,Drug
6515560,aspirin,Drug
6514723,aspirin,Drug
6508863,aspirin,Drug
6508625,aspirin,Drug
6508011,aspirin,Drug
6507955,aspirin,Drug
6504795,aspirin,Drug
6504597,aspirin,Drug
6502354,aspirin,Drug
6442550,aspirin,Drug
6441720,aspirin,Drug
6440732,aspirin,Drug
6438139,aspirin,Drug
6438135,aspirin,Drug
6436137,aspirin,Drug
6435937,aspirin,Drug
6401084,aspirin,Drug
6397982,aspirin,Drug
6397640,aspirin,Drug
6393918,aspirin,Drug
6393761,aspirin,Drug
6391133,aspirin,Drug
6390398,aspirin,Drug
6388665,aspirin,Drug
6335529,aspirin,Drug
6333370,aspirin,Drug
6239723,aspirin,Drug
6210000,aspirin,Drug
6152332,aspirin,Drug
6151974,aspirin,Drug
6150903,aspirin,Drug
6150630,aspirin,Drug
6097399,aspirin,Drug
6097396,aspirin,Drug
6493305,aspirin,Drug
6520177,aspirin,Drug
6084240,aspirin,Drug
6437595,aspirin,Drug
6239255,aspirin,Drug
6495125,aspirin,Drug
6518981,aspirin,Drug
6240362,aspirin,Drug
6493003,aspirin,Drug
6209513,aspirin,Drug
6436696,aspirin,Drug
18963711,aspirin,Drug
6597448,aspirin,Drug
6595967,aspirin,Drug
6594138,aspirin,Drug
6542444,aspirin,Drug
6542258,aspirin,Drug
6536418,aspirin,Drug
6535142,aspirin,Drug
6532558,aspirin,Drug
6530273,aspirin,Drug
6526247,aspirin,Drug
6524731,aspirin,Drug
6522893,aspirin,Drug
6521730,aspirin,Drug
6521608,aspirin,Drug
6517496,aspirin,Drug
6511630,aspirin,Drug
6508975,aspirin,Drug
6508126,aspirin,Drug
6498032,aspirin,Drug
6496417,aspirin,Drug
6495175,aspirin,Drug
6492839,aspirin,Drug
6491979,aspirin,Drug
6487934,aspirin,Drug
6442798,aspirin,Drug
6440012,aspirin,Drug
6439269,aspirin,Drug
6439262,aspirin,Drug
6437206,aspirin,Drug
6436044,aspirin,Drug
6394450,aspirin,Drug
6393886,aspirin,Drug
6393800,aspirin,Drug
6393556,aspirin,Drug
6393076,aspirin,Drug
6392171,aspirin,Drug
6390792,aspirin,Drug
6389815,aspirin,Drug
6389600,aspirin,Drug
6389068,aspirin,Drug
6387988,aspirin,Drug
6386223,aspirin,Drug
6336000,aspirin,Drug
6333196,aspirin,Drug
6242127,aspirin,Drug
6242066,aspirin,Drug
6240472,aspirin,Drug
6238561,aspirin,Drug
6238183,aspirin,Drug
6209408,aspirin,Drug
6151283,aspirin,Drug
6150983,aspirin,Drug
6095013,aspirin,Drug
6094805,aspirin,Drug
6441306,aspirin,Drug
6099271,aspirin,Drug
6390223,aspirin,Drug
6148687,aspirin,Drug
6384781,aspirin,Drug
6436056,aspirin,Drug
6093509,aspirin,Drug
6084907,aspirin,Drug
6504178,aspirin,Drug
6503417,aspirin,Drug
6511852,aspirin,Drug
6489170,aspirin,Drug
6594468,aspirin,Drug
6592608,aspirin,Drug
6567603,aspirin,Drug
6542605,aspirin,Drug
6541433,aspirin,Drug
6524676,aspirin,Drug
6524528,aspirin,Drug
6522619,aspirin,Drug
6522106,aspirin,Drug
6520694,aspirin,Drug
6517702,aspirin,Drug
6511134,aspirin,Drug
6510842,aspirin,Drug
6506688,aspirin,Drug
6505391,aspirin,Drug
6502577,aspirin,Drug
6501994,aspirin,Drug
6491109,aspirin,Drug
6491104,aspirin,Drug
6487496,aspirin,Drug
6487359,aspirin,Drug
6468878,aspirin,Drug
6443247,aspirin,Drug
6441542,aspirin,Drug
6440154,aspirin,Drug
6439400,aspirin,Drug
6439146,aspirin,Drug
6438651,aspirin,Drug
6437388,aspirin,Drug
6436744,aspirin,Drug
6436354,aspirin,Drug
6395196,aspirin,Drug
6393582,aspirin,Drug
6386426,aspirin,Drug
6386089,aspirin,Drug
6386002,aspirin,Drug
6384329,aspirin,Drug
6383677,aspirin,Drug
6383458,aspirin,Drug
6333219,aspirin,Drug
6240715,aspirin,Drug
6240532,aspirin,Drug
6148730,aspirin,Drug
6089935,aspirin,Drug
6434096,aspirin,Drug
6236869,aspirin,Drug
6489898,aspirin,Drug
6489168,aspirin,Drug
6506023,aspirin,Drug
6477646,aspirin,Drug
6435601,aspirin,Drug
6238760,aspirin,Drug
6486133,aspirin,Drug
6486130,aspirin,Drug
6486127,aspirin,Drug
6542018,aspirin,Drug
24277333,aspirin,Drug
6596766,aspirin,Drug
6568395,aspirin,Drug
6546237,aspirin,Drug
6536819,aspirin,Drug
6525660,aspirin,Drug
6516242,aspirin,Drug
6504647,aspirin,Drug
6500763,aspirin,Drug
6491946,aspirin,Drug
6486522,aspirin,Drug
6480480,aspirin,Drug
6476485,aspirin,Drug
6476484,aspirin,Drug
6474531,aspirin,Drug
6474351,aspirin,Drug
6470972,aspirin,Drug
6466389,aspirin,Drug
6440214,aspirin,Drug
6436835,aspirin,Drug
6436507,aspirin,Drug
6436301,aspirin,Drug
6436180,aspirin,Drug
6435960,aspirin,Drug
6435908,aspirin,Drug
6433757,aspirin,Drug
6432882,aspirin,Drug
6431994,aspirin,Drug
6387510,aspirin,Drug
6386305,aspirin,Drug
6383036,aspirin,Drug
6380862,aspirin,Drug
6333254,aspirin,Drug
6332191,aspirin,Drug
6237579,aspirin,Drug
6237185,aspirin,Drug
6205828,aspirin,Drug
6149297,aspirin,Drug
6091454,aspirin,Drug
6090687,aspirin,Drug
6089589,aspirin,Drug
6088878,aspirin,Drug
6087875,aspirin,Drug
6498898,aspirin,Drug
6093281,aspirin,Drug
6433894,aspirin,Drug
6147145,aspirin,Drug
6432091,aspirin,Drug
6430669,aspirin,Drug
6746231,aspirin,Drug
6745504,aspirin,Drug
6745503,aspirin,Drug
6743106,aspirin,Drug
6595271,aspirin,Drug
6594811,aspirin,Drug
6593649,aspirin,Drug
6593648,aspirin,Drug
6547757,aspirin,Drug
6547730,aspirin,Drug
6504977,aspirin,Drug
6502361,aspirin,Drug
6496883,aspirin,Drug
6489869,aspirin,Drug
6484857,aspirin,Drug
6481719,aspirin,Drug
6480998,aspirin,Drug
6480878,aspirin,Drug
6480019,aspirin,Drug
6479518,aspirin,Drug
6477199,aspirin,Drug
6475974,aspirin,Drug
6474093,aspirin,Drug
6470575,aspirin,Drug
6470574,aspirin,Drug
6468632,aspirin,Drug
6467883,aspirin,Drug
6467268,aspirin,Drug
6465424,aspirin,Drug
6465177,aspirin,Drug
6464351,aspirin,Drug
6463857,aspirin,Drug
6462599,aspirin,Drug
6439459,aspirin,Drug
6436833,aspirin,Drug
6436832,aspirin,Drug
6436831,aspirin,Drug
6436830,aspirin,Drug
6436829,aspirin,Drug
6436192,aspirin,Drug
6435305,aspirin,Drug
6431815,aspirin,Drug
6431081,aspirin,Drug
6389955,aspirin,Drug
6389847,aspirin,Drug
6384750,aspirin,Drug
6378974,aspirin,Drug
6333688,aspirin,Drug
6331979,aspirin,Drug
6239888,aspirin,Drug
6235245,aspirin,Drug
6207574,aspirin,Drug
6205580,aspirin,Drug
6148306,aspirin,Drug
6148304,aspirin,Drug
6146500,aspirin,Drug
6090029,aspirin,Drug
6089187,aspirin,Drug
6083770,aspirin,Drug
6592098,aspirin,Drug
6465164,aspirin,Drug
6465163,aspirin,Drug
6465162,aspirin,Drug
6465160,aspirin,Drug
6431807,aspirin,Drug
6380282,aspirin,Drug
6380279,aspirin,Drug
6380278,aspirin,Drug
6235745,aspirin,Drug
6147088,aspirin,Drug
6377062,aspirin,Drug
6429141,aspirin,Drug
6145962,aspirin,Drug
6745127,aspirin,Drug
6744359,aspirin,Drug
6741929,aspirin,Drug
6738085,aspirin,Drug
6733283,aspirin,Drug
6732354,aspirin,Drug
6611277,aspirin,Drug
6591213,aspirin,Drug
6589184,aspirin,Drug
6588700,aspirin,Drug
6567599,aspirin,Drug
6548621,aspirin,Drug
6548317,aspirin,Drug
6541637,aspirin,Drug
6541512,aspirin,Drug
6530623,aspirin,Drug
6522076,aspirin,Drug
6519122,aspirin,Drug
6518668,aspirin,Drug
6515158,aspirin,Drug
6514396,aspirin,Drug
6501894,aspirin,Drug
6501892,aspirin,Drug
6494767,aspirin,Drug
6487034,aspirin,Drug
6486350,aspirin,Drug
6485436,aspirin,Drug
6482160,aspirin,Drug
6482089,aspirin,Drug
6480231,aspirin,Drug
6473898,aspirin,Drug
6472157,aspirin,Drug
6470971,aspirin,Drug
6470964,aspirin,Drug
6470944,aspirin,Drug
6469863,aspirin,Drug
6467875,aspirin,Drug
6465619,aspirin,Drug
6464745,aspirin,Drug
6435186,aspirin,Drug
6434791,aspirin,Drug
6434790,aspirin,Drug
6433412,aspirin,Drug
6433360,aspirin,Drug
6430375,aspirin,Drug
6387433,aspirin,Drug
6384014,aspirin,Drug
6382615,aspirin,Drug
6382343,aspirin,Drug
6380468,aspirin,Drug
6377883,aspirin,Drug
6375757,aspirin,Drug
6334207,aspirin,Drug
6334186,aspirin,Drug
6239399,aspirin,Drug
6234841,aspirin,Drug
6233945,aspirin,Drug
6147164,aspirin,Drug
6146686,aspirin,Drug
6089440,aspirin,Drug
6330059,aspirin,Drug
6377180,aspirin,Drug
6462879,aspirin,Drug
6146505,aspirin,Drug
6740573,aspirin,Drug
6464526,aspirin,Drug
6233893,aspirin,Drug
6589519,aspirin,Drug
6427221,aspirin,Drug
6144975,aspirin,Drug
6609308,aspirin,Drug
6742879,aspirin,Drug
6741135,aspirin,Drug
6740568,aspirin,Drug
6737371,aspirin,Drug
6734037,aspirin,Drug
6733366,aspirin,Drug
6732381,aspirin,Drug
6732047,aspirin,Drug
6731409,aspirin,Drug
6726059,aspirin,Drug
6726057,aspirin,Drug
6715702,aspirin,Drug
6609657,aspirin,Drug
6587943,aspirin,Drug
6566361,aspirin,Drug
6566360,aspirin,Drug
6566359,aspirin,Drug
6548260,aspirin,Drug
6540973,aspirin,Drug
6525708,aspirin,Drug
6499398,aspirin,Drug
6489139,aspirin,Drug
6487043,aspirin,Drug
6475669,aspirin,Drug
6468837,aspirin,Drug
6463916,aspirin,Drug
6463570,aspirin,Drug
6463530,aspirin,Drug
6462726,aspirin,Drug
6435136,aspirin,Drug
6433676,aspirin,Drug
6433371,aspirin,Drug
6431566,aspirin,Drug
6430802,aspirin,Drug
6430534,aspirin,Drug
6428501,aspirin,Drug
6428415,aspirin,Drug
6384942,aspirin,Drug
6381876,aspirin,Drug
6378522,aspirin,Drug
6378232,aspirin,Drug
6378231,aspirin,Drug
6375873,aspirin,Drug
6235708,aspirin,Drug
6232359,aspirin,Drug
6204500,aspirin,Drug
6203397,aspirin,Drug
6146929,aspirin,Drug
6146681,aspirin,Drug
6717525,aspirin,Drug
6428407,aspirin,Drug
6371535,aspirin,Drug
6088163,aspirin,Drug
6144899,aspirin,Drug
6144876,aspirin,Drug
6744376,aspirin,Drug
6611205,aspirin,Drug
6477880,aspirin,Drug
6371528,aspirin,Drug
6727474,aspirin,Drug
6735843,aspirin,Drug
6472232,aspirin,Drug
6380127,aspirin,Drug
6379275,aspirin,Drug
6727549,aspirin,Drug
6368890,aspirin,Drug
6376991,aspirin,Drug
6742340,aspirin,Drug
6737250,aspirin,Drug
6733889,aspirin,Drug
6732552,aspirin,Drug
6732270,aspirin,Drug
6721262,aspirin,Drug
6720871,aspirin,Drug
6720856,aspirin,Drug
6718283,aspirin,Drug
6718281,aspirin,Drug
6718119,aspirin,Drug
6715990,aspirin,Drug
6714055,aspirin,Drug
6713771,aspirin,Drug
6609713,aspirin,Drug
6589686,aspirin,Drug
6589351,aspirin,Drug
6589220,aspirin,Drug
6546915,aspirin,Drug
6538740,aspirin,Drug
6528401,aspirin,Drug
6511049,aspirin,Drug
6475695,aspirin,Drug
6474924,aspirin,Drug
6436749,aspirin,Drug
6433093,aspirin,Drug
6432657,aspirin,Drug
6432656,aspirin,Drug
6430608,aspirin,Drug
6429673,aspirin,Drug
6429314,aspirin,Drug
6425495,aspirin,Drug
6423716,aspirin,Drug
6383336,aspirin,Drug
6378444,aspirin,Drug
6378441,aspirin,Drug
6377650,aspirin,Drug
6377249,aspirin,Drug
6376451,aspirin,Drug
6373214,aspirin,Drug
6370792,aspirin,Drug
6370554,aspirin,Drug
6332509,aspirin,Drug
6329384,aspirin,Drug
6326566,aspirin,Drug
6233749,aspirin,Drug
6232035,aspirin,Drug
6231656,aspirin,Drug
6202972,aspirin,Drug
6145780,aspirin,Drug
6143819,aspirin,Drug
6740559,aspirin,Drug
6740546,aspirin,Drug
6429881,aspirin,Drug
6429880,aspirin,Drug
6587208,aspirin,Drug
6424710,aspirin,Drug
6712968,aspirin,Drug
6729828,aspirin,Drug
6739894,aspirin,Drug
6729776,aspirin,Drug
6712734,aspirin,Drug
6430271,aspirin,Drug
6718988,aspirin,Drug
6366275,aspirin,Drug
6326301,aspirin,Drug
6740182,aspirin,Drug
6735044,aspirin,Drug
6733590,aspirin,Drug
6732369,aspirin,Drug
6730111,aspirin,Drug
6729771,aspirin,Drug
6726728,aspirin,Drug
6723216,aspirin,Drug
6719042,aspirin,Drug
6712756,aspirin,Drug
6711770,aspirin,Drug
6708497,aspirin,Drug
6707390,aspirin,Drug
6698373,aspirin,Drug
6611288,aspirin,Drug
6611146,aspirin,Drug
6610161,aspirin,Drug
6585206,aspirin,Drug
6539491,aspirin,Drug
6538299,aspirin,Drug
6511062,aspirin,Drug
6503914,aspirin,Drug
6467457,aspirin,Drug
6427792,aspirin,Drug
6425473,aspirin,Drug
6424702,aspirin,Drug
6423718,aspirin,Drug
6423665,aspirin,Drug
6423319,aspirin,Drug
6382547,aspirin,Drug
6375609,aspirin,Drug
6372841,aspirin,Drug
6369285,aspirin,Drug
6368649,aspirin,Drug
6368147,aspirin,Drug
6332286,aspirin,Drug
6323220,aspirin,Drug
6234289,aspirin,Drug
6231190,aspirin,Drug
6230174,aspirin,Drug
6204513,aspirin,Drug
6202339,aspirin,Drug
6144806,aspirin,Drug
6712680,aspirin,Drug
6424672,aspirin,Drug
6704404,aspirin,Drug
6704403,aspirin,Drug
6326287,aspirin,Drug
6143715,aspirin,Drug
6426464,aspirin,Drug
6422734,aspirin,Drug
6329051,aspirin,Drug
6710105,aspirin,Drug
6423082,aspirin,Drug
6423064,aspirin,Drug
6423060,aspirin,Drug
6608397,aspirin,Drug
6748552,aspirin,Drug
6741664,aspirin,Drug
6732209,aspirin,Drug
6728698,aspirin,Drug
6728039,aspirin,Drug
6725204,aspirin,Drug
6722660,aspirin,Drug
6719029,aspirin,Drug
6716908,aspirin,Drug
6712070,aspirin,Drug
6711417,aspirin,Drug
6705312,aspirin,Drug
6704816,aspirin,Drug
6703850,aspirin,Drug
6703349,aspirin,Drug
6702870,aspirin,Drug
6702778,aspirin,Drug
6700435,aspirin,Drug
6697787,aspirin,Drug
6692517,aspirin,Drug
6692512,aspirin,Drug
6692300,aspirin,Drug
6609488,aspirin,Drug
6597687,aspirin,Drug
6587833,aspirin,Drug
6585845,aspirin,Drug
6585326,aspirin,Drug
6584686,aspirin,Drug
6584209,aspirin,Drug
6563761,aspirin,Drug
6538557,aspirin,Drug
6470542,aspirin,Drug
6463318,aspirin,Drug
6462346,aspirin,Drug
6434961,aspirin,Drug
6434751,aspirin,Drug
6432263,aspirin,Drug
6431562,aspirin,Drug
6427632,aspirin,Drug
6425869,aspirin,Drug
6425868,aspirin,Drug
6374136,aspirin,Drug
6368185,aspirin,Drug
6367153,aspirin,Drug
6363936,aspirin,Drug
6331971,aspirin,Drug
6325550,aspirin,Drug
6325343,aspirin,Drug
6320701,aspirin,Drug
6231940,aspirin,Drug
6230778,aspirin,Drug
6202635,aspirin,Drug
6144757,aspirin,Drug
6144753,aspirin,Drug
6144750,aspirin,Drug
6422935,aspirin,Drug
6232072,aspirin,Drug
6231752,aspirin,Drug
6719389,aspirin,Drug
6426080,aspirin,Drug
6372154,aspirin,Drug
6202020,aspirin,Drug
6700375,aspirin,Drug
6322341,aspirin,Drug
6142532,aspirin,Drug
6694278,aspirin,Drug
6696925,aspirin,Drug
6695277,aspirin,Drug
6723311,aspirin,Drug
6715565,aspirin,Drug
6711391,aspirin,Drug
6709143,aspirin,Drug
6707881,aspirin,Drug
6705723,aspirin,Drug
6705298,aspirin,Drug
6703927,aspirin,Drug
6700530,aspirin,Drug
6697075,aspirin,Drug
6696450,aspirin,Drug
6695333,aspirin,Drug
6608855,aspirin,Drug
6606504,aspirin,Drug
6589422,aspirin,Drug
6585840,aspirin,Drug
6583687,aspirin,Drug
6480044,aspirin,Drug
6425991,aspirin,Drug
6423021,aspirin,Drug
6422946,aspirin,Drug
6421518,aspirin,Drug
6421206,aspirin,Drug
6420215,aspirin,Drug
6419796,aspirin,Drug
6368484,aspirin,Drug
6367021,aspirin,Drug
6364847,aspirin,Drug
6360786,aspirin,Drug
6231845,aspirin,Drug
6201256,aspirin,Drug
6197296,aspirin,Drug
6144811,aspirin,Drug
6143803,aspirin,Drug
6142916,aspirin,Drug
6083862,aspirin,Drug
6146127,aspirin,Drug
6694847,aspirin,Drug
6705826,aspirin,Drug
6423393,aspirin,Drug
6323191,aspirin,Drug
6361561,aspirin,Drug
6229735,aspirin,Drug
6142527,aspirin,Drug
6362882,aspirin,Drug
6701485,aspirin,Drug
6690919,aspirin,Drug
6140065,aspirin,Drug
6739344,aspirin,Drug
16867719,aspirin,Drug
11616492,aspirin,Drug
6745508,aspirin,Drug
6735140,aspirin,Drug
6734961,aspirin,Drug
6734925,aspirin,Drug
6731088,aspirin,Drug
6729352,aspirin,Drug
6728901,aspirin,Drug
6728898,aspirin,Drug
6726606,aspirin,Drug
6719258,aspirin,Drug
6716719,aspirin,Drug
6716677,aspirin,Drug
6714643,aspirin,Drug
6711168,aspirin,Drug
6710478,aspirin,Drug
6708797,aspirin,Drug
6702507,aspirin,Drug
6702504,aspirin,Drug
6702463,aspirin,Drug
6701183,aspirin,Drug
6698762,aspirin,Drug
6698655,aspirin,Drug
6698383,aspirin,Drug
6698337,aspirin,Drug
6694966,aspirin,Drug
6692345,aspirin,Drug
6691886,aspirin,Drug
6691742,aspirin,Drug
6690086,aspirin,Drug
6608837,aspirin,Drug
6607158,aspirin,Drug
6607157,aspirin,Drug
6599950,aspirin,Drug
6599541,aspirin,Drug
6599540,aspirin,Drug
6598001,aspirin,Drug
6596001,aspirin,Drug
6592942,aspirin,Drug
6588541,aspirin,Drug
6588537,aspirin,Drug
6588536,aspirin,Drug
6588535,aspirin,Drug
6588526,aspirin,Drug
6581870,aspirin,Drug
6549136,aspirin,Drug
6546467,aspirin,Drug
6543586,aspirin,Drug
6543528,aspirin,Drug
6542377,aspirin,Drug
6541933,aspirin,Drug
6541932,aspirin,Drug
6534824,aspirin,Drug
6534770,aspirin,Drug
6533616,aspirin,Drug
6532124,aspirin,Drug
6532118,aspirin,Drug
6531573,aspirin,Drug
6528701,aspirin,Drug
6527859,aspirin,Drug
6525855,aspirin,Drug
6524930,aspirin,Drug
6523072,aspirin,Drug
6519349,aspirin,Drug
6517905,aspirin,Drug
6510466,aspirin,Drug
6510016,aspirin,Drug
6507135,aspirin,Drug
6500384,aspirin,Drug
6500381,aspirin,Drug
6500169,aspirin,Drug
6499897,aspirin,Drug
6499509,aspirin,Drug
6489846,aspirin,Drug
6485393,aspirin,Drug
6483885,aspirin,Drug
6480889,aspirin,Drug
6468470,aspirin,Drug
6464237,aspirin,Drug
6463948,aspirin,Drug
6463098,aspirin,Drug
6443622,aspirin,Drug
6443096,aspirin,Drug
6442910,aspirin,Drug
6442657,aspirin,Drug
6442581,aspirin,Drug
6442039,aspirin,Drug
6440612,aspirin,Drug
6440569,aspirin,Drug
6440554,aspirin,Drug
6440553,aspirin,Drug
6440551,aspirin,Drug
6440547,aspirin,Drug
6440543,aspirin,Drug
6440513,aspirin,Drug
6439655,aspirin,Drug
6439100,aspirin,Drug
6438053,aspirin,Drug
6436931,aspirin,Drug
6436177,aspirin,Drug
6436031,aspirin,Drug
6435319,aspirin,Drug
6433636,aspirin,Drug
6433627,aspirin,Drug
6432913,aspirin,Drug
6432325,aspirin,Drug
6432000,aspirin,Drug
6428828,aspirin,Drug
6423019,aspirin,Drug
6422821,aspirin,Drug
6422029,aspirin,Drug
6421101,aspirin,Drug
6420946,aspirin,Drug
6420134,aspirin,Drug
6420129,aspirin,Drug
6419148,aspirin,Drug
6399655,aspirin,Drug
6398664,aspirin,Drug
6396578,aspirin,Drug
6395321,aspirin,Drug
6394131,aspirin,Drug
6393976,aspirin,Drug
6393391,aspirin,Drug
6391829,aspirin,Drug
6389409,aspirin,Drug
6387946,aspirin,Drug
6386280,aspirin,Drug
6385652,aspirin,Drug
6385651,aspirin,Drug
6384560,aspirin,Drug
6384054,aspirin,Drug
6381254,aspirin,Drug
6378437,aspirin,Drug
6377403,aspirin,Drug
6374378,aspirin,Drug
6374299,aspirin,Drug
6373441,aspirin,Drug
6372010,aspirin,Drug
6369302,aspirin,Drug
6368614,aspirin,Drug
6366809,aspirin,Drug
6365379,aspirin,Drug
6360248,aspirin,Drug
6335023,aspirin,Drug
6333365,aspirin,Drug
6331883,aspirin,Drug
6328128,aspirin,Drug
6323600,aspirin,Drug
6315524,aspirin,Drug
6241781,aspirin,Drug
6239498,aspirin,Drug
6238600,aspirin,Drug
6237004,aspirin,Drug
6228692,aspirin,Drug
6209239,aspirin,Drug
6202068,aspirin,Drug
6202005,aspirin,Drug
6201446,aspirin,Drug
6201024,aspirin,Drug
6198219,aspirin,Drug
6197344,aspirin,Drug
6152868,aspirin,Drug
6152350,aspirin,Drug
6151396,aspirin,Drug
6148826,aspirin,Drug
6148803,aspirin,Drug
6148309,aspirin,Drug
6146640,aspirin,Drug
6144387,aspirin,Drug
6141262,aspirin,Drug
6140906,aspirin,Drug
6094319,aspirin,Drug
6083947,aspirin,Drug
6083414,aspirin,Drug
6665770,aspirin,Drug
6665757,aspirin,Drug
6419599,aspirin,Drug
6364447,aspirin,Drug
6228913,aspirin,Drug
6228912,aspirin,Drug
6608183,aspirin,Drug
6367226,aspirin,Drug
6382207,aspirin,Drug
6318765,aspirin,Drug
6665774,aspirin,Drug
6358887,aspirin,Drug
6318345,aspirin,Drug
6318343,aspirin,Drug
6233698,aspirin,Drug
6416546,aspirin,Drug
6678201,aspirin,Drug
6676022,aspirin,Drug
6675886,aspirin,Drug
6670692,aspirin,Drug
6669498,aspirin,Drug
6669473,aspirin,Drug
6668766,aspirin,Drug
6663486,aspirin,Drug
6661367,aspirin,Drug
6660314,aspirin,Drug
6660269,aspirin,Drug
6658784,aspirin,Drug
6654940,aspirin,Drug
6652014,aspirin,Drug
6650378,aspirin,Drug
6637899,aspirin,Drug
6627812,aspirin,Drug
6607868,aspirin,Drug
6607274,aspirin,Drug
6605275,aspirin,Drug
6583434,aspirin,Drug
6581036,aspirin,Drug
6580916,aspirin,Drug
6560752,aspirin,Drug
6443756,aspirin,Drug
6419621,aspirin,Drug
6418507,aspirin,Drug
6373137,aspirin,Drug
6365860,aspirin,Drug
6364791,aspirin,Drug
6364554,aspirin,Drug
6362497,aspirin,Drug
6361717,aspirin,Drug
6360817,aspirin,Drug
6360612,aspirin,Drug
6355137,aspirin,Drug
6317308,aspirin,Drug
6317211,aspirin,Drug
6315819,aspirin,Drug
6228772,aspirin,Drug
6227930,aspirin,Drug
6227296,aspirin,Drug
6141248,aspirin,Drug
6141244,aspirin,Drug
